REGION,TECHNOLOGY,YEAR,VALUE,absolute_production
REGION1,NOEC,2040,1.0,45.39
REGION1,NOEC,2041,1.0,46.29
REGION1,NOEC,2042,1.0,47.19
REGION1,NOEC,2043,1.0,48.09
REGION1,NOEC,2044,1.0,48.99
REGION1,NOEC,2045,1.0,49.9
REGION1,NOEC,2046,1.0,50.81
REGION1,NOEC,2047,1.0,51.71
REGION1,NOEC,2048,1.0,52.62
REGION1,NOEC,2049,1.0,53.53
REGION1,NOEC,2050,1.0,54.43
REGION1,NOEC,2051,1.0,47.25
REGION1,NOEC,2052,1.0,56.25
REGION1,NOEC,2053,1.0,57.16
REGION1,NOEC,2054,1.0,58.06
REGION1,NOEC,2055,1.0,58.97
REGION1,NOEC,2056,1.0,59.88
REGION1,NOEC,2057,1.0,60.79
REGION1,NOEC,2058,1.0,61.69
REGION1,NOEC,2059,1.0,62.61
REGION1,NOEC,2060,1.0,63.5
REGION1,SEEC,2015,0.0,0.0
REGION1,SEEC,2016,0.0,0.0
REGION1,SEEC,2017,0.0,0.0
REGION1,SEEC,2018,0.0,0.0
REGION1,SEEC,2019,0.0,0.0
REGION1,SEEC,2020,0.0,0.0
REGION1,SEEC,2021,0.0,0.0
REGION1,SEEC,2022,0.0,0.0
REGION1,SEEC,2023,0.0,0.0
REGION1,SEEC,2024,0.0,0.0
REGION1,SEEC,2025,0.0,0.0
REGION1,SEEC,2026,0.0,0.0
REGION1,SEEC,2027,0.0,0.0
REGION1,SEEC,2028,0.0,0.0
REGION1,SEEC,2029,0.0056,0.23
REGION1,SEEC,2030,0.0,0.0
REGION1,SEEC,2031,0.0049,0.23
REGION1,SEEC,2032,0.0046,0.23
REGION1,SEEC,2033,0.0043,0.23
REGION1,SEEC,2034,0.0041,0.23
REGION1,SEEC,2035,0.0039,0.23
REGION1,SEEC,2036,0.0,0.0
REGION1,SEEC,2037,0.0,0.0
REGION1,SEEC,2038,0.0,0.0
REGION1,SEEC,2039,0.0,0.0
REGION1,SEEC,2040,0.0,0.0
REGION1,SEEC,2041,0.0,0.0
REGION1,SEEC,2042,0.0,0.0
REGION1,SEEC,2043,0.0,0.0
REGION1,SEEC,2044,0.0667,5.78
REGION1,SEEC,2045,0.059,5.29
REGION1,SEEC,2046,0.1272,11.78
REGION1,SEEC,2047,0.1581,15.12
REGION1,SEEC,2048,0.1534,15.14
REGION1,SEEC,2049,0.162,16.47
REGION1,SEEC,2050,0.1652,17.29
REGION1,SEEC,2051,0.2526,27.22
REGION1,SEEC,2052,0.273,30.24
REGION1,SEEC,2053,0.2924,33.27
REGION1,SEEC,2054,0.3107,36.29
REGION1,SEEC,2055,0.3281,39.31
REGION1,SEEC,2056,0.3446,42.34
REGION1,SEEC,2057,0.3604,45.36
REGION1,SEEC,2058,0.3754,48.39
REGION1,SEEC,2059,0.4109,54.2
REGION1,SEEC,2060,0.4482,60.48
REGION1,DKELFOSSIL,2015,0.3306,33.01
REGION1,DKELFOSSIL,2016,0.3849,41.83
REGION1,DKELFOSSIL,2017,0.41,46.41
REGION1,DKELFOSSIL,2018,0.1413,11.0
REGION1,DKELFOSSIL,2019,0.13,9.98
REGION1,DKELFOSSIL,2020,0.0836,6.1
REGION1,DKELFOSSIL,2021,0.21,17.77
REGION1,DKELFOSSIL,2022,0.4339,57.93
REGION1,DKELFOSSIL,2023,0.1479,12.41
REGION1,DKELFOSSIL,2024,0.0083,0.61
REGION1,DKELFOSSIL,2025,0.008,0.61
REGION1,DKELFOSSIL,2026,0.0,0.0
REGION1,DKELFOSSIL,2027,0.0,0.0
REGION1,DKELFOSSIL,2028,0.0,0.0
REGION1,DKELFOSSIL,2029,0.0,0.0
REGION1,DKELFOSSIL,2030,0.0,0.0
REGION1,DKELFOSSIL,2031,0.0,0.0
REGION1,DKELFOSSIL,2032,0.0,0.0
REGION1,DKELFOSSIL,2033,0.0,0.0
REGION1,DKELFOSSIL,2034,0.0,0.0
REGION1,DKELFOSSIL,2035,0.0,0.0
REGION1,DKELFOSSIL,2036,0.0,0.0
REGION1,DKELFOSSIL,2037,0.0,0.0
REGION1,DKELFOSSIL,2038,0.0,0.0
REGION1,DKELFOSSIL,2039,0.0,0.0
REGION1,DKELFOSSIL,2040,0.0,0.0
REGION1,DKELFOSSIL,2041,0.0,0.0
REGION1,DKELFOSSIL,2042,0.0,0.0
REGION1,DKELFOSSIL,2043,0.0,0.0
REGION1,DKELFOSSIL,2044,0.0,0.0
REGION1,DKELFOSSIL,2045,0.0,0.0
REGION1,DKELFOSSIL,2046,0.0,0.0
REGION1,DKELFOSSIL,2047,0.0,0.0
REGION1,DKELFOSSIL,2048,0.0,0.0
REGION1,DKELFOSSIL,2049,0.0,0.0
REGION1,DKELFOSSIL,2050,0.0,0.0
REGION1,DKELFOSSIL,2051,0.0,0.0
REGION1,DKELFOSSIL,2052,0.0,0.0
REGION1,DKELFOSSIL,2053,0.0,0.0
REGION1,DKELFOSSIL,2054,0.0,0.0
REGION1,DKELFOSSIL,2055,0.0,0.0
REGION1,DKELFOSSIL,2056,0.0,0.0
REGION1,DKELFOSSIL,2057,0.0,0.0
REGION1,DKELFOSSIL,2058,0.0,0.0
REGION1,DKELFOSSIL,2059,0.0,0.0
REGION1,DKELFOSSIL,2060,0.0,0.0
REGION1,ELFOSSIL,2015,0.0665,90.94
REGION1,ELFOSSIL,2016,0.0659,91.35
REGION1,ELFOSSIL,2017,0.0673,93.34
REGION1,ELFOSSIL,2018,0.0306,42.97
REGION1,ELFOSSIL,2019,0.0293,40.71
REGION1,ELFOSSIL,2020,0.0282,38.91
REGION1,ELFOSSIL,2021,0.0429,60.78
REGION1,ELFOSSIL,2022,0.0725,112.66
REGION1,ELFOSSIL,2023,0.0412,64.42
REGION1,ELFOSSIL,2024,0.0208,32.99
REGION1,ELFOSSIL,2025,0.0172,27.89
REGION1,ELFOSSIL,2026,0.013,21.45
REGION1,ELFOSSIL,2027,0.0124,21.05
REGION1,ELFOSSIL,2028,0.0105,18.41
REGION1,ELFOSSIL,2029,0.0039,6.88
REGION1,ELFOSSIL,2030,0.0,0.0
REGION1,ELFOSSIL,2031,0.0,0.0
REGION1,ELFOSSIL,2032,0.0,0.0
REGION1,ELFOSSIL,2033,0.0,0.0
REGION1,ELFOSSIL,2034,0.0,0.0
REGION1,ELFOSSIL,2035,0.0,0.0
REGION1,ELFOSSIL,2036,0.0,0.0
REGION1,ELFOSSIL,2037,0.0,0.0
REGION1,ELFOSSIL,2038,0.0,0.0
REGION1,ELFOSSIL,2039,0.0,0.0
REGION1,ELFOSSIL,2040,0.0,0.0
REGION1,ELFOSSIL,2041,0.0,0.0
REGION1,ELFOSSIL,2042,0.0,0.0
REGION1,ELFOSSIL,2043,0.0,0.0
REGION1,ELFOSSIL,2044,0.0,0.0
REGION1,ELFOSSIL,2045,0.0,0.0
REGION1,ELFOSSIL,2046,0.0,0.0
REGION1,ELFOSSIL,2047,0.0,0.0
REGION1,ELFOSSIL,2048,0.0,0.0
REGION1,ELFOSSIL,2049,0.0,0.0
REGION1,ELFOSSIL,2050,0.0,0.0
REGION1,ELFOSSIL,2051,0.0,0.0
REGION1,ELFOSSIL,2052,0.0,0.0
REGION1,ELFOSSIL,2053,0.0,0.0
REGION1,ELFOSSIL,2054,0.0,0.0
REGION1,ELFOSSIL,2055,0.0,0.0
REGION1,ELFOSSIL,2056,0.0,0.0
REGION1,ELFOSSIL,2057,0.0,0.0
REGION1,ELFOSSIL,2058,0.0,0.0
REGION1,ELFOSSIL,2059,0.0,0.0
REGION1,ELFOSSIL,2060,0.0,0.0
REGION1,FIELFOSSIL,2015,0.2351,54.44
REGION1,FIELFOSSIL,2016,0.2075,46.38
REGION1,FIELFOSSIL,2017,0.1995,44.11
REGION1,FIELFOSSIL,2018,0.1192,29.56
REGION1,FIELFOSSIL,2019,0.1168,28.7
REGION1,FIELFOSSIL,2020,0.1256,31.18
REGION1,FIELFOSSIL,2021,0.1653,43.0
REGION1,FIELFOSSIL,2022,0.1586,43.0
REGION1,FIELFOSSIL,2023,0.1375,40.48
REGION1,FIELFOSSIL,2024,0.0649,20.85
REGION1,FIELFOSSIL,2025,0.0474,15.75
REGION1,FIELFOSSIL,2026,0.0291,9.92
REGION1,FIELFOSSIL,2027,0.0272,9.53
REGION1,FIELFOSSIL,2028,0.0186,6.88
REGION1,FIELFOSSIL,2029,0.0189,6.88
REGION1,FIELFOSSIL,2030,0.0,0.0
REGION1,FIELFOSSIL,2031,0.0,0.0
REGION1,FIELFOSSIL,2032,0.0,0.0
REGION1,FIELFOSSIL,2033,0.0,0.0
REGION1,FIELFOSSIL,2034,0.0,0.0
REGION1,FIELFOSSIL,2035,0.0,0.0
REGION1,FIELFOSSIL,2036,0.0,0.0
REGION1,FIELFOSSIL,2037,0.0,0.0
REGION1,FIELFOSSIL,2038,0.0,0.0
REGION1,FIELFOSSIL,2039,0.0,0.0
REGION1,FIELFOSSIL,2040,0.0,0.0
REGION1,FIELFOSSIL,2041,0.0,0.0
REGION1,FIELFOSSIL,2042,0.0,0.0
REGION1,FIELFOSSIL,2043,0.0,0.0
REGION1,FIELFOSSIL,2044,0.0,0.0
REGION1,FIELFOSSIL,2045,0.0,0.0
REGION1,FIELFOSSIL,2046,0.0,0.0
REGION1,FIELFOSSIL,2047,0.0,0.0
REGION1,FIELFOSSIL,2048,0.0,0.0
REGION1,FIELFOSSIL,2049,0.0,0.0
REGION1,FIELFOSSIL,2050,0.0,0.0
REGION1,FIELFOSSIL,2051,0.0,0.0
REGION1,FIELFOSSIL,2052,0.0,0.0
REGION1,FIELFOSSIL,2053,0.0,0.0
REGION1,FIELFOSSIL,2054,0.0,0.0
REGION1,FIELFOSSIL,2055,0.0,0.0
REGION1,FIELFOSSIL,2056,0.0,0.0
REGION1,FIELFOSSIL,2057,0.0,0.0
REGION1,FIELFOSSIL,2058,0.0,0.0
REGION1,FIELFOSSIL,2059,0.0,0.0
REGION1,FIELFOSSIL,2060,0.0,0.0
REGION1,NOELFOSSIL,2015,0.0001,0.05
REGION1,NOELFOSSIL,2016,0.0001,0.05
REGION1,NOELFOSSIL,2017,0.0002,0.08
REGION1,NOELFOSSIL,2018,0.0001,0.04
REGION1,NOELFOSSIL,2019,0.0,0.02
REGION1,NOELFOSSIL,2020,0.0,0.01
REGION1,NOELFOSSIL,2021,0.0,0.01
REGION1,NOELFOSSIL,2022,0.0214,11.73
REGION1,NOELFOSSIL,2023,0.0204,11.53
REGION1,NOELFOSSIL,2024,0.0195,11.53
REGION1,NOELFOSSIL,2025,0.0187,11.53
REGION1,NOELFOSSIL,2026,0.0181,11.53
REGION1,NOELFOSSIL,2027,0.0172,11.53
REGION1,NOELFOSSIL,2028,0.0165,11.53
REGION1,NOELFOSSIL,2029,0.0,0.0
REGION1,NOELFOSSIL,2030,0.0,0.0
REGION1,NOELFOSSIL,2031,0.0,0.0
REGION1,NOELFOSSIL,2032,0.0,0.0
REGION1,NOELFOSSIL,2033,0.0,0.0
REGION1,NOELFOSSIL,2034,0.0,0.0
REGION1,NOELFOSSIL,2035,0.0,0.0
REGION1,NOELFOSSIL,2036,0.0,0.0
REGION1,NOELFOSSIL,2037,0.0,0.0
REGION1,NOELFOSSIL,2038,0.0,0.0
REGION1,NOELFOSSIL,2039,0.0,0.0
REGION1,NOELFOSSIL,2040,0.0,0.0
REGION1,NOELFOSSIL,2041,0.0,0.0
REGION1,NOELFOSSIL,2042,0.0,0.0
REGION1,NOELFOSSIL,2043,0.0,0.0
REGION1,NOELFOSSIL,2044,0.0,0.0
REGION1,NOELFOSSIL,2045,0.0,0.0
REGION1,NOELFOSSIL,2046,0.0,0.0
REGION1,NOELFOSSIL,2047,0.0,0.0
REGION1,NOELFOSSIL,2048,0.0,0.0
REGION1,NOELFOSSIL,2049,0.0,0.0
REGION1,NOELFOSSIL,2050,0.0,0.0
REGION1,NOELFOSSIL,2051,0.0,0.0
REGION1,NOELFOSSIL,2052,0.0,0.0
REGION1,NOELFOSSIL,2053,0.0,0.0
REGION1,NOELFOSSIL,2054,0.0,0.0
REGION1,NOELFOSSIL,2055,0.0,0.0
REGION1,NOELFOSSIL,2056,0.0,0.0
REGION1,NOELFOSSIL,2057,0.0,0.0
REGION1,NOELFOSSIL,2058,0.0,0.0
REGION1,NOELFOSSIL,2059,0.0,0.0
REGION1,NOELFOSSIL,2060,0.0,0.0
REGION1,SEELFOSSIL,2015,0.0061,3.43
REGION1,SEELFOSSIL,2016,0.0053,3.08
REGION1,SEELFOSSIL,2017,0.0047,2.73
REGION1,SEELFOSSIL,2018,0.0039,2.37
REGION1,SEELFOSSIL,2019,0.0035,2.01
REGION1,SEELFOSSIL,2020,0.0029,1.63
REGION1,SEELFOSSIL,2021,0.0,0.0
REGION1,SEELFOSSIL,2022,0.0,0.0
REGION1,SEELFOSSIL,2023,0.0,0.0
REGION1,SEELFOSSIL,2024,0.0,0.0
REGION1,SEELFOSSIL,2025,0.0,0.0
REGION1,SEELFOSSIL,2026,0.0,0.0
REGION1,SEELFOSSIL,2027,0.0,0.0
REGION1,SEELFOSSIL,2028,0.0,0.0
REGION1,SEELFOSSIL,2029,0.0,0.0
REGION1,SEELFOSSIL,2030,0.0,0.0
REGION1,SEELFOSSIL,2031,0.0,0.0
REGION1,SEELFOSSIL,2032,0.0,0.0
REGION1,SEELFOSSIL,2033,0.0,0.0
REGION1,SEELFOSSIL,2034,0.0,0.0
REGION1,SEELFOSSIL,2035,0.0,0.0
REGION1,SEELFOSSIL,2036,0.0,0.0
REGION1,SEELFOSSIL,2037,0.0,0.0
REGION1,SEELFOSSIL,2038,0.0,0.0
REGION1,SEELFOSSIL,2039,0.0,0.0
REGION1,SEELFOSSIL,2040,0.0,0.0
REGION1,SEELFOSSIL,2041,0.0,0.0
REGION1,SEELFOSSIL,2042,0.0,0.0
REGION1,SEELFOSSIL,2043,0.0,0.0
REGION1,SEELFOSSIL,2044,0.0,0.0
REGION1,SEELFOSSIL,2045,0.0,0.0
REGION1,SEELFOSSIL,2046,0.0,0.0
REGION1,SEELFOSSIL,2047,0.0,0.0
REGION1,SEELFOSSIL,2048,0.0,0.0
REGION1,SEELFOSSIL,2049,0.0,0.0
REGION1,SEELFOSSIL,2050,0.0,0.0
REGION1,SEELFOSSIL,2051,0.0,0.0
REGION1,SEELFOSSIL,2052,0.0,0.0
REGION1,SEELFOSSIL,2053,0.0,0.0
REGION1,SEELFOSSIL,2054,0.0,0.0
REGION1,SEELFOSSIL,2055,0.0,0.0
REGION1,SEELFOSSIL,2056,0.0,0.0
REGION1,SEELFOSSIL,2057,0.0,0.0
REGION1,SEELFOSSIL,2058,0.0,0.0
REGION1,SEELFOSSIL,2059,0.0,0.0
REGION1,SEELFOSSIL,2060,0.0,0.0
REGION1,DKELCCS,2015,0.0,0.0
REGION1,DKELCCS,2016,0.0,0.0
REGION1,DKELCCS,2017,0.0,0.0
REGION1,DKELCCS,2018,0.0,0.0
REGION1,DKELCCS,2019,0.0,0.0
REGION1,DKELCCS,2020,0.0,0.0
REGION1,DKELCCS,2021,0.0,0.0
REGION1,DKELCCS,2022,0.0,0.0
REGION1,DKELCCS,2023,0.0,0.0
REGION1,DKELCCS,2024,0.0,0.0
REGION1,DKELCCS,2025,0.0,0.0
REGION1,DKELCCS,2026,0.0,0.0
REGION1,DKELCCS,2027,0.0,0.0
REGION1,DKELCCS,2028,0.0,0.0
REGION1,DKELCCS,2029,0.0,0.0
REGION1,DKELCCS,2030,0.0164,1.5
REGION1,DKELCCS,2031,0.0165,1.55
REGION1,DKELCCS,2032,0.0161,1.6
REGION1,DKELCCS,2033,0.0158,1.68
REGION1,DKELCCS,2034,0.0155,1.76
REGION1,DKELCCS,2035,0.0149,1.87
REGION1,DKELCCS,2036,0.0144,1.99
REGION1,DKELCCS,2037,0.0143,2.14
REGION1,DKELCCS,2038,0.0144,2.33
REGION1,DKELCCS,2039,0.0151,2.62
REGION1,DKELCCS,2040,0.015,3.02
REGION1,DKELCCS,2041,0.0152,3.47
REGION1,DKELCCS,2042,0.0173,3.98
REGION1,DKELCCS,2043,0.0189,4.54
REGION1,DKELCCS,2044,0.0217,5.18
REGION1,DKELCCS,2045,0.0234,5.89
REGION1,DKELCCS,2046,0.0264,6.67
REGION1,DKELCCS,2047,0.0298,7.54
REGION1,DKELCCS,2048,0.0336,8.51
REGION1,DKELCCS,2049,0.0377,9.57
REGION1,DKELCCS,2050,0.0423,10.74
REGION1,DKELCCS,2051,0.0446,11.36
REGION1,DKELCCS,2052,0.0463,11.81
REGION1,DKELCCS,2053,0.048,12.25
REGION1,DKELCCS,2054,0.0494,12.7
REGION1,DKELCCS,2055,0.0508,13.13
REGION1,DKELCCS,2056,0.0508,13.37
REGION1,DKELCCS,2057,0.0501,13.6
REGION1,DKELCCS,2058,0.0497,13.82
REGION1,DKELCCS,2059,0.0505,14.05
REGION1,DKELCCS,2060,0.0495,14.27
REGION1,ELCCS,2015,0.0,0.0
REGION1,ELCCS,2016,0.0,0.0
REGION1,ELCCS,2017,0.0,0.0
REGION1,ELCCS,2018,0.0,0.0
REGION1,ELCCS,2019,0.0,0.0
REGION1,ELCCS,2020,0.0,0.0
REGION1,ELCCS,2021,0.0,0.0
REGION1,ELCCS,2022,0.0,0.0
REGION1,ELCCS,2023,0.0,0.0
REGION1,ELCCS,2024,0.0,0.0
REGION1,ELCCS,2025,0.0,0.0
REGION1,ELCCS,2026,0.0,0.0
REGION1,ELCCS,2027,0.0,0.0
REGION1,ELCCS,2028,0.0,0.0
REGION1,ELCCS,2029,0.0,0.0
REGION1,ELCCS,2030,0.0138,25.22
REGION1,ELCCS,2031,0.0139,25.99
REGION1,ELCCS,2032,0.0249,48.26
REGION1,ELCCS,2033,0.0295,59.51
REGION1,ELCCS,2034,0.0298,62.58
REGION1,ELCCS,2035,0.0307,66.27
REGION1,ELCCS,2036,0.0318,70.73
REGION1,ELCCS,2037,0.0333,76.08
REGION1,ELCCS,2038,0.0355,82.65
REGION1,ELCCS,2039,0.0391,93.01
REGION1,ELCCS,2040,0.0442,107.22
REGION1,ELCCS,2041,0.0501,123.24
REGION1,ELCCS,2042,0.0564,141.25
REGION1,ELCCS,2043,0.0635,161.42
REGION1,ELCCS,2044,0.071,183.96
REGION1,ELCCS,2045,0.0795,209.07
REGION1,ELCCS,2046,0.0871,234.18
REGION1,ELCCS,2047,0.0929,254.71
REGION1,ELCCS,2048,0.0947,264.03
REGION1,ELCCS,2049,0.0951,269.96
REGION1,ELCCS,2050,0.0956,276.09
REGION1,ELCCS,2051,0.0971,281.37
REGION1,ELCCS,2052,0.0981,286.17
REGION1,ELCCS,2053,0.0994,290.74
REGION1,ELCCS,2054,0.1002,295.11
REGION1,ELCCS,2055,0.1015,299.33
REGION1,ELCCS,2056,0.1031,302.55
REGION1,ELCCS,2057,0.1043,305.67
REGION1,ELCCS,2058,0.1048,308.71
REGION1,ELCCS,2059,0.1059,313.67
REGION1,ELCCS,2060,0.107,318.93
REGION1,FIELCCS,2015,0.0,0.0
REGION1,FIELCCS,2016,0.0,0.0
REGION1,FIELCCS,2017,0.0,0.0
REGION1,FIELCCS,2018,0.0,0.0
REGION1,FIELCCS,2019,0.0,0.0
REGION1,FIELCCS,2020,0.0,0.0
REGION1,FIELCCS,2021,0.0,0.0
REGION1,FIELCCS,2022,0.0,0.0
REGION1,FIELCCS,2023,0.0,0.0
REGION1,FIELCCS,2024,0.0,0.0
REGION1,FIELCCS,2025,0.0,0.0
REGION1,FIELCCS,2026,0.0,0.0
REGION1,FIELCCS,2027,0.0,0.0
REGION1,FIELCCS,2028,0.0,0.0
REGION1,FIELCCS,2029,0.0,0.0
REGION1,FIELCCS,2030,0.0052,1.99
REGION1,FIELCCS,2031,0.0054,2.05
REGION1,FIELCCS,2032,0.0606,23.44
REGION1,FIELCCS,2033,0.06,24.47
REGION1,FIELCCS,2034,0.0593,25.73
REGION1,FIELCCS,2035,0.0581,27.25
REGION1,FIELCCS,2036,0.0617,29.08
REGION1,FIELCCS,2037,0.0659,31.29
REGION1,FIELCCS,2038,0.0706,33.99
REGION1,FIELCCS,2039,0.0788,38.25
REGION1,FIELCCS,2040,0.0902,44.09
REGION1,FIELCCS,2041,0.1025,50.68
REGION1,FIELCCS,2042,0.116,58.08
REGION1,FIELCCS,2043,0.1306,66.38
REGION1,FIELCCS,2044,0.1464,75.64
REGION1,FIELCCS,2045,0.1624,85.97
REGION1,FIELCCS,2046,0.1803,97.45
REGION1,FIELCCS,2047,0.1995,110.17
REGION1,FIELCCS,2048,0.2022,112.35
REGION1,FIELCCS,2049,0.2054,114.56
REGION1,FIELCCS,2050,0.2086,116.82
REGION1,FIELCCS,2051,0.2118,119.02
REGION1,FIELCCS,2052,0.2147,121.09
REGION1,FIELCCS,2053,0.2176,123.06
REGION1,FIELCCS,2054,0.2201,124.96
REGION1,FIELCCS,2055,0.2236,126.79
REGION1,FIELCCS,2056,0.2269,128.57
REGION1,FIELCCS,2057,0.2294,130.31
REGION1,FIELCCS,2058,0.232,132.03
REGION1,FIELCCS,2059,0.2344,133.73
REGION1,FIELCCS,2060,0.2368,135.42
REGION1,NOELCCS,2015,0.0,0.0
REGION1,NOELCCS,2016,0.0,0.0
REGION1,NOELCCS,2017,0.0,0.0
REGION1,NOELCCS,2018,0.0,0.0
REGION1,NOELCCS,2019,0.0,0.0
REGION1,NOELCCS,2020,0.0,0.0
REGION1,NOELCCS,2021,0.0,0.0
REGION1,NOELCCS,2022,0.0,0.0
REGION1,NOELCCS,2023,0.0,0.0
REGION1,NOELCCS,2024,0.0,0.0
REGION1,NOELCCS,2025,0.0,0.0
REGION1,NOELCCS,2026,0.0,0.0
REGION1,NOELCCS,2027,0.0,0.0
REGION1,NOELCCS,2028,0.0,0.0
REGION1,NOELCCS,2029,0.0,0.0
REGION1,NOELCCS,2030,0.0,0.0
REGION1,NOELCCS,2031,0.0,0.0
REGION1,NOELCCS,2032,0.0,0.0
REGION1,NOELCCS,2033,0.0106,9.12
REGION1,NOELCCS,2034,0.0108,9.59
REGION1,NOELCCS,2035,0.011,10.15
REGION1,NOELCCS,2036,0.0113,10.84
REGION1,NOELCCS,2037,0.0118,11.66
REGION1,NOELCCS,2038,0.0126,12.66
REGION1,NOELCCS,2039,0.0139,14.25
REGION1,NOELCCS,2040,0.0157,16.43
REGION1,NOELCCS,2041,0.0177,18.88
REGION1,NOELCCS,2042,0.0201,21.64
REGION1,NOELCCS,2043,0.0227,24.73
REGION1,NOELCCS,2044,0.0257,28.18
REGION1,NOELCCS,2045,0.0289,32.03
REGION1,NOELCCS,2046,0.0325,36.31
REGION1,NOELCCS,2047,0.0364,41.05
REGION1,NOELCCS,2048,0.0394,44.98
REGION1,NOELCCS,2049,0.0393,45.36
REGION1,NOELCCS,2050,0.0392,45.75
REGION1,NOELCCS,2051,0.0399,46.07
REGION1,NOELCCS,2052,0.0399,46.32
REGION1,NOELCCS,2053,0.0401,46.52
REGION1,NOELCCS,2054,0.0403,46.68
REGION1,NOELCCS,2055,0.0405,46.81
REGION1,NOELCCS,2056,0.0411,46.92
REGION1,NOELCCS,2057,0.0417,47.0
REGION1,NOELCCS,2058,0.0413,47.07
REGION1,NOELCCS,2059,0.0412,47.12
REGION1,NOELCCS,2060,0.0411,47.17
REGION1,SEELCCS,2015,0.0,0.0
REGION1,SEELCCS,2016,0.0,0.0
REGION1,SEELCCS,2017,0.0,0.0
REGION1,SEELCCS,2018,0.0,0.0
REGION1,SEELCCS,2019,0.0,0.0
REGION1,SEELCCS,2020,0.0,0.0
REGION1,SEELCCS,2021,0.0,0.0
REGION1,SEELCCS,2022,0.0,0.0
REGION1,SEELCCS,2023,0.0,0.0
REGION1,SEELCCS,2024,0.0,0.0
REGION1,SEELCCS,2025,0.0,0.0
REGION1,SEELCCS,2026,0.0,0.0
REGION1,SEELCCS,2027,0.0,0.0
REGION1,SEELCCS,2028,0.0,0.0
REGION1,SEELCCS,2029,0.0,0.0
REGION1,SEELCCS,2030,0.036,21.72
REGION1,SEELCCS,2031,0.0364,22.39
REGION1,SEELCCS,2032,0.0368,23.22
REGION1,SEELCCS,2033,0.0374,24.25
REGION1,SEELCCS,2034,0.0384,25.5
REGION1,SEELCCS,2035,0.042,27.0
REGION1,SEELCCS,2036,0.0438,28.82
REGION1,SEELCCS,2037,0.0462,31.0
REGION1,SEELCCS,2038,0.0492,33.68
REGION1,SEELCCS,2039,0.0543,37.9
REGION1,SEELCCS,2040,0.0629,43.69
REGION1,SEELCCS,2041,0.0752,50.21
REGION1,SEELCCS,2042,0.0824,57.55
REGION1,SEELCCS,2043,0.0933,65.77
REGION1,SEELCCS,2044,0.1016,74.95
REGION1,SEELCCS,2045,0.1149,85.19
REGION1,SEELCCS,2046,0.1205,93.76
REGION1,SEELCCS,2047,0.1188,95.96
REGION1,SEELCCS,2048,0.1172,98.19
REGION1,SEELCCS,2049,0.1151,100.47
REGION1,SEELCCS,2050,0.1134,102.78
REGION1,SEELCCS,2051,0.1129,104.92
REGION1,SEELCCS,2052,0.1143,106.95
REGION1,SEELCCS,2053,0.1155,108.9
REGION1,SEELCCS,2054,0.115,110.77
REGION1,SEELCCS,2055,0.1163,112.59
REGION1,SEELCCS,2056,0.1181,113.7
REGION1,SEELCCS,2057,0.1189,114.76
REGION1,SEELCCS,2058,0.1207,115.78
REGION1,SEELCCS,2059,0.1224,118.77
REGION1,SEELCCS,2060,0.1252,122.07
